t,id,costs,returns,profit,hlb_severity,strategy_names, strategy_params, experiment_id
1816,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1816,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1816,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1816,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1816,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1816,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1816,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1816,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1817,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1817,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1817,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1817,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1817,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1817,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1817,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1817,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1817,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1818,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1818,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1818,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1818,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1818,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1818,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1818,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1818,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1818,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1819,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1819,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1819,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1819,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1819,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1819,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1819,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1819,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1819,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1820,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1820,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1820,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1820,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1820,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1820,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1820,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1820,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1820,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1821,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1821,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1821,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1821,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1821,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1821,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1821,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1821,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1821,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1822,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1822,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1822,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1822,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1822,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1822,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1822,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1822,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1822,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1823,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1823,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1823,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1823,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1823,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1823,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1823,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1823,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1823,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1824,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1824,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1824,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1824,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1824,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1824,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1824,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1824,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1824,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1825,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1825,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1825,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1825,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1825,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1825,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1825,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1825,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1825,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1826,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1826,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1826,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1826,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1826,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1826,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1826,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1826,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1826,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1827,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1827,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1827,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1827,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1827,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1827,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1827,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1827,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1827,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1828,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1828,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1828,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1828,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1828,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1828,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1828,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1828,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1828,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1829,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1829,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1829,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1829,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1829,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1829,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1829,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1829,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1829,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1830,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1830,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1830,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1830,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1830,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1830,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1830,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1830,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1830,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1831,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1831,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1831,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1831,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1831,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1831,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1831,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1831,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1831,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1832,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1832,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1832,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1832,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1832,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1832,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1832,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1832,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1832,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1833,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1833,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1833,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1833,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1833,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1833,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1833,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1833,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1833,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1834,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1834,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1834,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1834,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1834,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1834,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1834,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1834,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1834,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1835,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1835,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1835,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1835,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1835,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1835,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1835,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1835,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1835,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1836,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1836,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1836,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1836,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1836,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1836,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1836,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1836,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1836,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1837,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1837,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1837,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1837,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1837,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1837,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1837,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1837,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1837,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1838,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1838,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1838,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1838,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1838,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1838,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1838,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1838,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1838,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1839,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1839,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1839,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1839,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1839,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1839,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1839,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1839,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1839,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1840,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1840,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1840,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1840,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1840,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1840,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1840,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1840,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1840,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1841,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1841,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1841,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1841,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1841,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1841,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1841,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1841,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1841,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1842,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1842,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1842,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1842,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1842,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1842,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1842,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1842,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1842,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1843,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1843,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1843,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1843,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1843,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1843,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1843,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1843,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1843,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1844,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1844,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1844,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1844,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1844,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1844,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1844,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1844,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1844,g22,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1845,g00,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1845,g01,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1845,g02,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1845,g10,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1845,g11,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1845,g12,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1845,g20,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
1845,g21,0.000000,15469.662000,15469.662000,0.000000,RogueTrees,30;40;3;0;0.1,-1,0
